barcode,status,matriz_name,matriz_list_price,matriz_standard_price,branch_id,branch_name,branch_list_price_before,branch_standard_price_before,branch_list_price_after,branch_standard_price_after,error
736372725950,NOT_IN_BRANCH,ACRILICO MASTER NAILS NEGRO 1/4 OZ,3.47826087,2.4,,,,,,,
736372726179,NOT_IN_BRANCH,ACRILICO MASTER NAILS NUDE 1/4 OZ,3.47826087,2.4,,,,,,,
736372726209,NOT_IN_BRANCH,ACRILICO MASTER NAILS NUDE 1/4 OZ,3.47826087,2.4,,,,,,,
736372726568,NOT_IN_BRANCH,ACRILICO MASTER NAILS OPAL,3.47826087,2.4,,,,,,,
736372726650,NOT_IN_BRANCH,ACRILICO MASTER NAILS PINK DIVA 1/4 OZ,3.47826087,2.4,,,,,,,
736372726506,NOT_IN_BRANCH,ACRILICO MASTER NAILS PINK GOLD,3.47826087,2.4,,,,,,,
736372726551A,NOT_IN_BRANCH,ACRILICO MASTER NAILS SECRET 1/4 OZ,3.47826087,2.4,,,,,,,
736372726476,NOT_IN_BRANCH,ACRILICO MASTER NAILS SPECIAL DAY 1/4 OZ,3.47826087,2.4,,,,,,,
736372726445,NOT_IN_BRANCH,ACRILICO MASTER NAILS SPECIAL DAY 1/4 OZ,3.47826087,2.4,,,,,,,
736372726391,NOT_IN_BRANCH,ACRILICO MASTER NAILS VAINILLA 1/4 OZ,3.47826087,2.4,,,,,,,
736372726629,NOT_IN_BRANCH,ACRILICO MASTER NAILS VELVET 1/4 OZ,3.47826087,2.4,,,,,,,
736372726223,NOT_IN_BRANCH,ACRILICO MASTER NAILS VERDE PASTEL 1/4 OZ,3.47826087,2.4,,,,,,,
842342117967,NOT_IN_BRANCH,ACRILICO MIA,6.08695652,4.5,,,,,,,
0401321,NOT_IN_BRANCH,ACRILICO MOON COQUETAS 1 OZ,3.04347826,2.25,,,,,,,
345152,NOT_IN_BRANCH,ACRILICO PINK COQUETAS 2 OZ,10.0,7.95,,,,,,,
345158,NOT_IN_BRANCH,ACRILICO PINK COQUETAS 4OZ,19.56521739,14.8,,,,,,,
3569450444149,NOT_IN_BRANCH,ACRILICO PRECIOSAS ECONOMICO,2.17,1.0,,,,,,,
466650,NOT_IN_BRANCH,ACRILICO TAFFI COQUETAS,3.47826087,2.66,,,,,,,
842342112290,NOT_IN_BRANCH,ACRILICO TAN 2OZ,17.26086957,15.91,,,,,,,
318211172405,NOT_IN_BRANCH,ACRILICO WHITE 0.5OZ,3.47826087,3.5,,,,,,,
466652,NOT_IN_BRANCH,ACRILICO ZAFIRO COQUETAS,3.47826087,2.66,,,,,,,
6322106451352,NOT_IN_BRANCH,ACRILICOS LUMINOUS VARIOS COLORES ,1.73913043,1.0,,,,,,,
683609864114,NOT_IN_BRANCH,ACTIVADOR BROW BEAUTY CREATION,4.347826,3.3,,,,,,,
7709248253058,NOT_IN_BRANCH,ACTIVADOR CHOCOLATE PROKPIL 25 ML,3.04347826,1.99,,,,,,,
7709116077878,NOT_IN_BRANCH,ACTIVADOR DE COLOR PROKPIL FUCSIA ,3.04347826,2.75,,,,,,,
7861076204623,NOT_IN_BRANCH,ACTIVADOR DE RIZOS MOUSE ,6.08695652,4.5,,,,,,,
7707999184614,NOT_IN_BRANCH,ACTIVADOR PRKPIL VERDE,3.04347826,2.47,,,,,,,
7708132134060,NOT_IN_BRANCH,ACTIVADOR PROKPIL AZUL,3.04347826,2.47,,,,,,,
7707931082787,NOT_IN_BRANCH,ACTIVADOR PROKPIL COBRE,3.04347826,2.47,,,,,,,
7708132134282,NOT_IN_BRANCH,ACTIVADOR ROJO PROKPIL,3.04347826,2.47,,,,,,,
7861168821172,NOT_IN_BRANCH,ACTIVADOR URBAN,3.04347826,1.0,,,,,,,
736372726513,NOT_IN_BRANCH,ACXRILICO MASTER NAILS PINK GOLD 1/4 OZ,3.47826087,2.4,,,,,,,
PLADSHAD008,NOT_IN_BRANCH,AD008 PALETA RASPA CALLO GDE tu loock  MARCA TU LOOCK  ,0.86956522,0.64604167,,,,,,,
24V,NOT_IN_BRANCH,ADAPTADOR DE CORRIENTE,4.34782609,2.4,,,,,,,
1169455393453,NOT_IN_BRANCH,ADDCIT ACRILICO NUDE ROSE 6 1/4 OZ ,3.04347826,2.05,,,,,,,
1182171255744,NOT_IN_BRANCH,ADDICT ACRILICO AMARILLO 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1195723141822,NOT_IN_BRANCH,ADDICT ACRILICO AMRARILLO 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1124168544158,NOT_IN_BRANCH,ADDICT ACRILICO AZUL 1/4 OZ,3.04347826,2.05,,,,,,,
1378497928442,NOT_IN_BRANCH,ADDICT ACRILICO BABY ROSE 1/4 OZ ,3.04347826,2.05,,,,,,,
8804843718045,NOT_IN_BRANCH,ADDICT ACRILICO BABY ROSE 2OZ ,10.86956522,9.9,,,,,,,
1141146998864,NOT_IN_BRANCH,ADDICT ACRILICO CELESTE 1/4 OZ ,3.04347826,2.05,,,,,,,
1267979757581,NOT_IN_BRANCH,ADDICT ACRILICO CELESTE ESCARCHADO 1/4 OZ ,3.04347826,2.05,,,,,,,
1318494691697,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1219298177489,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1313577689882,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1322782358438,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1321855521779,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1224553667742,NOT_IN_BRANCH,ADDICT ACRILICO CHERRYS 6 1/4 OZ ,3.04347826,2.05,,,,,,,
1276793944794,NOT_IN_BRANCH,ADDICT ACRILICO CIELO 1/4 OZ ,3.04347826,2.05,,,,,,,
1354349634389,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1253534987234,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1252288241463,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1237597757553,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1252462712413,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1246451418257,NOT_IN_BRANCH,ADDICT ACRILICO COFFE 6 1/4 OZ ,3.04347826,2.05,,,,,,,
8729770984724,NOT_IN_BRANCH,ADDICT ACRILICO COVER BEIGE 2 OZ ,10.86956522,9.9,,,,,,,
8775200708033,NOT_IN_BRANCH,ADDICT ACRILICO COVER PINK1 OZ ,6.08695652,5.28,,,,,,,
8814005687843,NOT_IN_BRANCH,ADDICT ACRILICO ESCRACHAD CELESTE 1/4 OZ ,3.04347826,2.05,,,,,,,
1272673799911,NOT_IN_BRANCH,ADDICT ACRILICO LILA 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1311487796379,NOT_IN_BRANCH,ADDICT ACRILICO LILA 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1288627679925,NOT_IN_BRANCH,ADDICT ACRILICO LILA 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1292294333882,NOT_IN_BRANCH,ADDICT ACRILICO LILA 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1274553626157,NOT_IN_BRANCH,ADDICT ACRILICO LILA 5 1/4 OZ ,3.04347826,2.05,,,,,,,
8807333422927,NOT_IN_BRANCH,ADDICT ACRILICO LILA 6 1/4 OZ ,3.04347826,2.05,,,,,,,
1174668395682,NOT_IN_BRANCH,ADDICT ACRILICO MAGNETA 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1181259369694,NOT_IN_BRANCH,ADDICT ACRILICO MAGNETA 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1312693463734,NOT_IN_BRANCH,ADDICT ACRILICO MAGNETA 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1171119436635,NOT_IN_BRANCH,ADDICT ACRILICO MAGNETA 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1171668769499,NOT_IN_BRANCH,ADDICT ACRILICO MAGNETA 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1358348855721,NOT_IN_BRANCH,ADDICT ACRILICO MELON 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1166573158568,NOT_IN_BRANCH,ADDICT ACRILICO MELON 1/4 OZ ,3.04347826,2.05,,,,,,,
1365151252944,NOT_IN_BRANCH,ADDICT ACRILICO MELON 1/4 OZ ,3.04347826,2.05,,,,,,,
1363722492461,NOT_IN_BRANCH,ADDICT ACRILICO MELON 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1349627333566,NOT_IN_BRANCH,ADDICT ACRILICO MELON 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1393752616452,NOT_IN_BRANCH,ADDICT ACRILICO MELON 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1353241973473,NOT_IN_BRANCH,ADDICT ACRILICO MELON 6 1/4 OZ ,3.04347826,2.05,,,,,,,
8816949444049,NOT_IN_BRANCH,ADDICT ACRILICO MELON ESCARCHADO 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1236386412192,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1194162279219,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1188697464714,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1234567890128,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1188113646731,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1191914677125,NOT_IN_BRANCH,ADDICT ACRILICO NARANJA 6 1/4 OZ ,3.04347826,2.05,,,,,,,
8869339807559,NOT_IN_BRANCH,ADDICT ACRILICO NUDE 4 OZ ,17.82608696,16.0,,,,,,,
1362178378855,NOT_IN_BRANCH,ADDICT ACRILICO NUDE ROSE 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1334888373833,NOT_IN_BRANCH,ADDICT ACRILICO NUDE ROSE 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1155582544424,NOT_IN_BRANCH,ADDICT ACRILICO NUDE ROSE 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1339685594412,NOT_IN_BRANCH,ADDICT ACRILICO NUDE ROSE 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1342946592218,NOT_IN_BRANCH,ADDICT ACRILICO NUDE ROSE 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1255546963619,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 1 1/4 OZ ,3.04347826,2.05,,,,,,,
8834789006722,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1259694876586,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1261424927796,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1252479622835,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 5 1/4 OZ ,3.04347826,2.05,,,,,,,
1262574844612,NOT_IN_BRANCH,ADDICT ACRILICO OSCURO 6 1/4 OZ ,3.04347826,2.05,,,,,,,
1352237246782,NOT_IN_BRANCH,ADDICT ACRILICO PALO ROSA 1/4 OZ ,3.04347826,2.05,,,,,,,
8756421629642,NOT_IN_BRANCH,ADDICT ACRILICO PINK 1/2 ,4.04347826,3.75,,,,,,,
1349551337951,NOT_IN_BRANCH,ADDICT ACRILICO ROSA 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1393127781334,NOT_IN_BRANCH,ADDICT ACRILICO ROSA 1/4 OZ ,3.04347826,2.05,,,,,,,
1367713845427,NOT_IN_BRANCH,ADDICT ACRILICO ROSADITO 1/4 OZ ,3.04347826,2.05,,,,,,,
1368973134566,NOT_IN_BRANCH,ADDICT ACRILICO ROSADO 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1224156954256,NOT_IN_BRANCH,ADDICT ACRILICO ROSADO 1/4 OZ ,3.04347826,2.05,,,,,,,
1153579639641,NOT_IN_BRANCH,ADDICT ACRILICO ROSADO 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1143253912276,NOT_IN_BRANCH,ADDICT ACRILICO ROSADO 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1158732119558,NOT_IN_BRANCH,ADDICT ACRILICO ROSADO 4 1/4 OZ ,3.04347826,2.05,,,,,,,
1126812815232,NOT_IN_BRANCH,ADDICT ACRILICO TURQUEZA 1/4 OZ ,3.04347826,2.05,,,,,,,
1197333373457,NOT_IN_BRANCH,ADDICT ACRILICO VERDE 1 1/4 OZ ,3.04347826,2.05,,,,,,,
1194515688361,NOT_IN_BRANCH,ADDICT ACRILICO VERDE 2 1/4 OZ ,3.04347826,2.05,,,,,,,
1212491174743,NOT_IN_BRANCH,ADDICT ACRILICO VERDE 3 1/4 OZ ,3.04347826,2.05,,,,,,,
1211222154962,NOT_IN_BRANCH,ADDICT ACRILICO VERDE 4 1/4 OZ ,3.04347826,2.05,,,,,,,
553266672167,NOT_IN_BRANCH,ADDICT CERA DEPILATORIA EN ROLL ON LEMON 100G ,2.17391304,1.1,,,,,,,
553266672166,NOT_IN_BRANCH,ADDICT CERA DEPILATORIA ROSE/ALOE VERA  100G,1.30434783,0.9,,,,,,,
9205878981128,NOT_IN_BRANCH,ADDICT GEL ESCULTOR UV/LED 04 PINK,4.34782609,3.22,,,,,,,
9205845681129,NOT_IN_BRANCH,ADDICT GEL SOLIDO UV/LED 02 15ML,4.34782609,3.22,,,,,,,
9205845681143,NOT_IN_BRANCH,ADDICT GEL SOLIDO UV/LED 08 15ML ,4.34782609,3.22,,,,,,,
9205845681150,NOT_IN_BRANCH,ADDICT GEL SOLIDO UV/LED 10,4.34782609,3.22,,,,,,,
9205845681112,NOT_IN_BRANCH,ADDICT GEL SOLIDO UV/LED CLEAR 15ML  Y 3D,4.34782609,3.21,,,,,,,
U-PKMADD-10,NOT_IN_BRANCH,ADDICT KOLINSKI NAIL ART BRUSH 10#,14.34782609,10.8,,,,,,,
U-PKMADD-8,NOT_IN_BRANCH,ADDICT KOLINSKI NAIL ART BRUSH 8#,14.34782609,9.9,,,,,,,
5426552836815,NOT_IN_BRANCH,ADDICT PAINTING GEL BLACK/WHITE 8ML,2.60869565,2.0,,,,,,,
5532666719194,NOT_IN_BRANCH,ADDICT PALETRA RASPA CALLOS MADERA ,1.73913043,1.0,,,,,,,
7892536310462,NOT_IN_BRANCH,ADDICT PIEDRERIA SS6,2.173913,1.35,,,,,,,
6933806190023,NOT_IN_BRANCH,ADDICT PRO BASE TOP GEL,3.91304,2.80714,,,,,,,
6933754190045,NOT_IN_BRANCH,ADDICT PRO NAIL PREP DESHIDRATADOR,3.47826,2.61,,,,,,,
5532666717190,NOT_IN_BRANCH,ADDICT PRO PIEDRAS PARA UÑAS 1440PCS,2.17391304,1.5,,,,,,,
8133230240730,NOT_IN_BRANCH,ADDICT PRO PINCEL KOLINSKY 100% # 4,10.86956522,8.25,,,,,,,
4444444444444,NOT_IN_BRANCH,ADDICT PRO PINCEL KOLINSKY 100% #10,15.65217391,12.5,,,,,,,
5532666717800,NOT_IN_BRANCH,ADDICT PRO PINCEL POLIGEL ,1.73913044,1.25,,,,,,,
5532666712980,NOT_IN_BRANCH,ADDICT PRO PINZAS X2 PROFESIONAL ,3.13043478,2.5,,,,,,,
5532666717084,NOT_IN_BRANCH,ADDICT PRO RUBBER TOP COAT 15ML,6.52,5.08,,,,,,,
PG877,NOT_IN_BRANCH,ADDICT SILVER METAL/ROSE GOLD  8ML,3.69565217,3.0,,,,,,,
6933533963686,NOT_IN_BRANCH,ADESIVOS PARA DECORACION DE OJOS,0.8695,0.6,,,,,,,
6920230529017,NOT_IN_BRANCH,ADHESIVO PROTECTOR X10 ROSA ,2.60869565,1.6,,,,,,,
842342115895,NOT_IN_BRANCH,ADHESIVOS PARA PESTAÑAS MIA SECRET,5.65217391,4.05,,,,,,,
4000355,NOT_IN_BRANCH,"ADICIONAL 2,50$",2.17391304,1.5,,,,,,,
SPP024,NOT_IN_BRANCH,ADICIONAL DE  4.00$,3.47826087,3.0,,,,,,,
SPP020,NOT_IN_BRANCH,ADICIONAL DE 0.50ctv,0.43478261,0.25,,,,,,,
SPP021,NOT_IN_BRANCH,ADICIONAL DE 1.00$,0.86956522,0.5,,,,,,,
SPP022,NOT_IN_BRANCH,ADICIONAL DE 2.00 ctv.,1.73913043,1.0,,,,,,,
SPP023,NOT_IN_BRANCH,ADICIONAL DE 3.00$,2.60869565,2.5,,,,,,,
7861168845628,NOT_IN_BRANCH,ADORNO DE CABELLO,0.6521739,0.25,,,,,,,
7861168845659,NOT_IN_BRANCH,ADORNO PARA EL CABELLO,0.6521739,0.25,,,,,,,
7861168845529,NOT_IN_BRANCH,ADORNO PARA EL CABELLO,0.6521739,0.25,,,,,,,
7861168845611,NOT_IN_BRANCH,ADORNO PARA EL CABELLO,0.6521739,0.25,,,,,,,
6318811163159,NOT_IN_BRANCH,ADORO,1.08695652,0.93,,,,,,,
631181011389,NOT_IN_BRANCH,ADORO PINZA DEPILADORA FACE ,1.7391,1.3,,,,,,,
631881011276,NOT_IN_BRANCH,ADORO RIZADOR DE PESTAÑAS ,1.95652174,1.35,,,,,,,
631881011283,NOT_IN_BRANCH,ADORO RIZADOR DE PESTAÑAS ,1.95652174,1.35,,,,,,,
631881011337,NOT_IN_BRANCH,ADORO RIZADOR DE PESTAÑAS ,2.17391304,1.35,,,,,,,
631881011290,NOT_IN_BRANCH,ADORO RIZADOR DE PESTAÑAS ,2.17391304,1.353,,,,,,,
7862118365173,NOT_IN_BRANCH,AFTER SHAVE LOTION 500ML OLD BARBER COD 65173,6.61,5.04,,,,,,,
8683348002121,NOT_IN_BRANCH,AGIVA AFTER SHAVE CREAM COLOGNE FOREST 400ML - CREMA DESPUES DEL AFEITADO 002121,6.26,4.78,,,,,,,
8683348000332,NOT_IN_BRANCH,AGIVA AFTER SHAVE CREAM COLOGNE TSUNAMI,5.91,4.52,,,,,,,
8683348001100,NOT_IN_BRANCH,AGIVA BEARD OIL 100ML - ACEITE PARA BARBA COD 001100,6.57,5.0,,,,,,,
8683348000264,NOT_IN_BRANCH,AGIVA HAIR STYLING SEA SALT SPRAY - SPRAY PARA PEINADO 300ML COD 000264,5.09,3.87,,,,,,,
8683348002268,NOT_IN_BRANCH,AGIVA HAIR STYLING STICK WAX 75G CERA EN BARRA COD 0022608,9.09,6.96,,,,,,,
8683348004040,NOT_IN_BRANCH,AGIVA MILK PROTEIN COMPLEX PRO CARE HAIR MOUSSE - ESPUMA 200ML 004569,6.65,5.09,,,,,,,
8698703026629,NOT_IN_BRANCH,AGIVA SEMI- PERMANENT MED-BROWN COLOR 125ML COD 026629,7.7,5.87,,,,,,,
7707367160295,NOT_IN_BRANCH,AGUA DE ROSAS,7.82608696,6.5,,,,,,,
7707367161094,NOT_IN_BRANCH,AGUA DE ROSAS PIEL DE ARMIÑO,6.08695652,6.0,,,,,,,
7868000535433,NOT_IN_BRANCH,AGUA TITANIUM 500ML,0.43478261,0.25,,,,,,,
7862129900103,NOT_IN_BRANCH,AGUA TRADICIONAL,0.43478261,0.2,,,,,,,
759496010023,NOT_IN_BRANCH,AGUA TRADICIONAL 1L,0.86956522,0.4,,,,,,,
6900088888030,NOT_IN_BRANCH,AGUJA DE TEJER,1.30434783,0.9,,,,,,,
6900088888016,NOT_IN_BRANCH,AGUJA DE TEJER,1.30434783,0.9,,,,,,,
5532666719385,NOT_IN_BRANCH,AGUJA TOPSY,0.4347826,0.3,,,,,,,
0002040,NOT_IN_BRANCH,AGUJAS MICROBLADING,1.3,0.7,,,,,,,
0002039,NOT_IN_BRANCH,AIR CUSHION MAGIC POWDER PEN ,3.91,2.6,,,,,,,
6926070409021,NOT_IN_BRANCH,AIR EXTENCION IRON,17.39,13.45,,,,,,,
0002026,NOT_IN_BRANCH,AIRBRUSH MAKEUP SYSTEM ,69.565217,40.0,,,,,,,
5532666715561,NOT_IN_BRANCH,ALBUM,1.73913044,1.2,,,,,,,
6922007435286,NOT_IN_BRANCH,ALBUM GRANDE DE FOTOS,3.4782608,1.91,,,,,,,
369782,NOT_IN_BRANCH,ALCOHOL 1000 ML PLADSH,3.47826087,2.0,,,,,,,
7862123130384,NOT_IN_BRANCH,ALCOHOL 120ML,1.52173913,1.15,,,,,,,
ALCOHOL150,NOT_IN_BRANCH,ALCOHOL 150ML,1.0869565,0.9,,,,,,,
7861038111341,NOT_IN_BRANCH,ALCOHOL ANTISEPTICO GALON 4000 ML.T441,10.0,7.35,,,,,,,
7861075502768,NOT_IN_BRANCH,ALCOHOL LINUS 125ML ,1.34782609,1.02,,,,,,,
7861075500610,NOT_IN_BRANCH,ALCOHOL LINUS 250ML ,1.95652174,1.48,,,,,,,
7861075501099,NOT_IN_BRANCH,ALCOHOL LINUS 500ML ,2.82608696,2.13,,,,,,,
0005000218,NOT_IN_BRANCH,ALCOHOL PLADHS 80 ML,0.86956522,0.5,,,,,,,
7862127204975,NOT_IN_BRANCH,ALCOHOL V&M ANTIBACTERIAL 60ml,0.8695,0.66,,,,,,,
80222297111360,NOT_IN_BRANCH,ALFAPARF MILANO CURLS WAVY&CURLY HAIR DEFINING CREAM 125 ML ,14.7826087,14.5,,,,,,,
8022297111346,NOT_IN_BRANCH,ALFAPARF MILANO CURLS WAVY&CURLY HAIR ENHANCING MASK 500 ML ,19.13043478,13.6,,,,,,,
8022297064963,NOT_IN_BRANCH,ALFAPARF MILANO ILLUMINATING CONDITIONER DIAMOND NORMAL HAIR 1000 ML ,26.086956,20.5,,,,,,,
8022297141473,NOT_IN_BRANCH,ALFAPARF MILANO KERATIN THERAPY LISSE  100ML,21.73913043,13.0,,,,,,,
802229711353,NOT_IN_BRANCH,ALFAPARF MILANO MULTI-BENEFIT OIL CURSL WAVY&CURLY HAIR 100ML,26.08695652,24.0,,,,,,,
8022297064291,NOT_IN_BRANCH,ALFAPARF MILANO NUTRITIVE LEAVE-IN CONDITIONER MOISTURE DRY HAIR 200 ML ,19.13043478,12.5,,,,,,,
8022297152424,NOT_IN_BRANCH,ALFAPARF MILANO RECONSTRUCTION DAMAGED HAIR REPARATIVE 500 ML ,19.13043478,13.6,,,,,,,
PF014568/V02,NOT_IN_BRANCH,ALFAPARF MILANO SCALP PROTECTOR THE HAIR SUPPORTERS 13ML,3.47826087,2.0,,,,,,,
802229711261,NOT_IN_BRANCH,ALFAPARF MILANO SMOOTHING OIL SMOOTH REBEL HAIR 100ML,26.08695652,24.0,,,,,,,
8022297076294,NOT_IN_BRANCH,ALFAPARF MILANO STYLE MATTE PASTE 100ML,13.04347826,12.0,,,,,,,
7861081703319,NOT_IN_BRANCH,ALGODON 120GR FARMACOTTON,2.82608696,2.65,,,,,,,
7861081700530,NOT_IN_BRANCH,ALGODON 15 GR FARMACOTTON,0.65217391,0.4,,,,,,,
9615245222356,NOT_IN_BRANCH,ALGODON 250 GR ADDICT,3.04347826,1.7,,,,,,,
7861081700523,NOT_IN_BRANCH,ALGODON 30GR FARMACOTTON,1.08695652,0.9,,,,,,,
7702208150022,NOT_IN_BRANCH,ALGODON BOLITAS DE 500GR,9.56521739,8.23,,,,,,,
7861073101383,NOT_IN_BRANCH,ALGODON CARICIA 100GR,1.95652174,1.3478,,,,,,,
7861073101369,NOT_IN_BRANCH,ALGODON CARICIA 25GR,0.65217391,0.4783,,,,,,,
7702057643577,NOT_IN_BRANCH,ALGODÓN 500 GR,7.82608696,7.0,,,,,,,
6920180312851,NOT_IN_BRANCH,ALGODÓN 50GR SANDRY,1.30434782609,0.59,,,,,,,
CC18,NOT_IN_BRANCH,ALICATE  COQUETA ACERO INOXIDABLE ,4.7826087,3.56,,,,,,,
631881303258,NOT_IN_BRANCH,ALICATE ADORO #001 CUTICLE NIPPER 1/4 JAW,6.52173913,5.1,,,,,,,
7698534402334,NOT_IN_BRANCH,ALICATE AMY HAND PLIERS,6.52173913,3.0,,,,,,,
7698534402143,NOT_IN_BRANCH,ALICATE AMYBEAUTY,2.17391304,1.3,,,,,,,
6836453812082,NOT_IN_BRANCH,ALICATE DE MANO + EMPUJADOR ORO,4.7826087,3.29138889,,,,,,,
6970869671083,NOT_IN_BRANCH,ALICATE DE UÑAS ,3.04,3.0,,,,,,,
7861168820281,NOT_IN_BRANCH,ALICATE DORADO  CON PUSHER,5.0,3.83,,,,,,,
7861168700953,NOT_IN_BRANCH,ALICATE GLAM NAILS,5.2173913,3.5,,,,,,,
7861168873102,NOT_IN_BRANCH,ALICATE MASTER NAILS (SMART 30/5mm),18.04347826,13.74416667,,,,,,,
7861168872006,NOT_IN_BRANCH,ALICATE MASTER NAILS (SMART 30/7mm),18.04347826,13.74416667,,,,,,,
7761168700401,NOT_IN_BRANCH,ALICATE MASTER NAILS (SMART 31) #5mm,18.04347826,13.74416667,,,,,,,
7896075707141,NOT_IN_BRANCH,ALICATE MEREJE ROSA ,4.34782609,3.5,,,,,,,
7891060287158,NOT_IN_BRANCH,ALICATE MUNDIAL,2.60869565,1.72,,,,,,,
049774998304,NOT_IN_BRANCH,ALICATE MUNDIAL PROFESONAL,5.65217391,4.02,,,,,,,
7698534402303,NOT_IN_BRANCH,ALICATE PARA MANOS AMYBEUTY,1.73913044,1.2,,,,,,,
6900473080032,NOT_IN_BRANCH,ALICATE QMQ,2.17391304,1.42,,,,,,,
842342116465,NOT_IN_BRANCH,ALICATE RECTO PUNTA FINA  MIA SECRET,17.39130435,15.97,,,,,,,
6078708000282,NOT_IN_BRANCH,ALICATE ROSA SOLIGEN,2.17391304,1.4,,,,,,,
4820121591340,NOT_IN_BRANCH,ALICATE STALEKS PRO  N- 30-5,17.39130435,12.87166667,,,,,,,
5532666717756,NOT_IN_BRANCH,ALICATE TORNASOL VICKY NAIL,6.08695652,4.78,,,,,,,
842342116519,NOT_IN_BRANCH,ALICATE TRIPLE ARTICULACION MIA SECRET,8.47826087,6.7,,,,,,,
6924372692752,NOT_IN_BRANCH,ALICATE USHAS,1.73913044,1.5,,,,,,,
5532666712126,NOT_IN_BRANCH,ALICATE VICKY,6.95652174,5.58,,,,,,,
5532666718418,NOT_IN_BRANCH,ALICATE VICKY,3.91304348,2.59,,,,,,,
6900000568026,NOT_IN_BRANCH,ALICATE VICKY NAILS ,10.43478261,6.06,,,,,,,
PLADSH2626115,NOT_IN_BRANCH,ALICATES PLADSH SURTIDOS,5.2173913,3.0,,,,,,,
1000143654,NOT_IN_BRANCH,ALISADO   CARDY 500ML,34.782608,26.0,,,,,,,
0005000,NOT_IN_BRANCH,ALISADOR FRENCHS GOLD 500ML,47.82608696,38.0,,,,,,,
4000399,NOT_IN_BRANCH,ALISADOS 100$ ,86.956521,25.0,,,,,,,
4000400,NOT_IN_BRANCH,ALISADOS 120$,104.34782,25.0,,,,,,,
4000401,NOT_IN_BRANCH,ALISADOS 13O$,113.04347,25.0,,,,,,,
4000402,NOT_IN_BRANCH,ALISADOS 150$,130.43478,25.0,,,,,,,
