barcode,status,matriz_name,matriz_list_price,matriz_standard_price,branch_id,branch_name,branch_list_price_before,branch_standard_price_before,branch_list_price_after,branch_standard_price_after,error
7861168701052,UPDATED,DECOR.UÑAS TORNASOL 3D CELEST CORAZ,1.30434783,0.51291667,1149,DECOR.UÑAS TORNASOL 3D CELEST CORAZ,1.3,0.51,1.30434783,0.51291667,
7861168701053,UPDATED,DECOR.UÑAS TORNASOL 3D LILA CORAZON,1.30434783,0.51291667,1150,DECOR.UÑAS TORNASOL 3D LILA CORAZON,1.3,0.51,1.30434783,0.51291667,
7861168701055,UPDATED,DECOR.UÑAS TORNASOL 3D ROSADO CORAZON,1.30434783,0.51291667,1151,DECOR.UÑAS TORNASOL 3D ROSADO CORAZON,1.3,0.51,1.30434783,0.51291667,
5532666721159,UPDATED,DECORACION ADDICT SS3,2.17391304,2.0,1153,DECORACION ADDICT SS3,2.17,2.0,2.17391304,2.0,
010137,UPDATED,DECORACION COLORES UÑAS,2.17391304,1.5,1155,DECORACION COLORES UÑAS,2.17,1.5,2.17391304,1.5,
7861168702715,UPDATED,DECORACION DE LAZO METAL,1.3043478,0.9,1156,DECORACION DE LAZO METAL,1.3,0.9,1.3043478,0.9,
5532666710948,UPDATED,DECORACION DE UÑAS ,1.5217391,0.82,1160,DECORACION DE UÑAS ,1.52,0.82,1.5217391,0.82,
7861168701035,UPDATED,DECORACION DE UÑAS ROSAS ,1.086,0.35,1163,DECORACION DE UÑAS ROSAS ,1.09,0.35,1.086,0.35,
7861168701034,UPDATED,DECORACION DE UÑAS ROSAS BLANCAS,1.086,0.3,1164,DECORACION DE UÑAS ROSAS BLANCAS,1.09,0.3,1.086,0.3,
6920230700584,UPDATED,DECORACION VARIOS COLORES,1.95652174,0.9,1169,DECORACION VARIOS COLORES,1.96,0.9,1.95652174,0.9,
5901350468272,UPDATED,DELIA LOCION TONIFICANTE PARA TODO TIPO DE PIEL 150ML,3.47826087,2.75,1173,DELIA LOCION TONIFICANTE PARA TODO TIPO DE PIEL 150ML,3.48,2.75,3.47826087,2.75,
6924372626207,UPDATED,DELINEADOR EN GEL A PRUEBA DE AGUA USHAS,3.04347826,2.5,1176,DELINEADOR EN GEL A PRUEBA DE AGUA USHAS,3.04,2.5,3.04347826,2.5,
6924372601938,UPDATED,DELINEADOR FOSFORECENTE,1.52173913,1.16,1178,DELINEADOR FOSFORECENTE,1.52,1.16,1.52173913,1.16,
683609858267,UPDATED,DELINEADOR LIQUIDO INFINITY,6.13043478,4.6875,1179,DELINEADOR LIQUIDO INFINITY,6.13,4.69,6.13,4.6875,
7509552839166,UPDATED,DELINEADOR NEGRO VOGUE,4.34782609,2.61,1181,DELINEADOR NEGRO VOGUE,4.35,2.61,4.34782609,2.61,
7509552832952,UPDATED,DELINEADOR VOGUE NEGRO,2.8260869,2.0,1183,DELINEADOR VOGUE NEGRO,2.83,2.0,2.8260869,2.0,
6924372601976,UPDATED,DELINEAR  LIGHTNING USHAS,1.30434783,1.0,1185,DELINEAR  LIGHTNING USHAS,1.3,1.0,1.30434783,1.0,
7509552842869,UPDATED,DELINIADOR PLUMON,6.0869565,3.94,1187,DELINIADOR PLUMON,6.09,3.94,6.0869565,3.94,
7509552896497,UPDATED,DELINIADOR VOGUE AZUL ,2.6086956,2.0,1188,DELINIADOR VOGUE AZUL ,2.61,2.0,2.6086956,2.0,
6971072890582,UPDATED,DEPILADOR PILATEN,4.7826086,3.6,1189,DEPILADOR PILATEN,4.78,3.6,4.7826086,3.6,
5532666719224,UPDATED,DERMAROLLER SYSTEM,2.1739,1.79,1190,DERMAROLLER SYSTEM,2.17,1.79,2.1739,1.79,
7756719013062,UPDATED,DESENREDANTE ANTIFRIZZ HYDRA MACADAMIA PLACENTA LIFE 200 ML,7.82608696,6.0,1191,DESENREDANTE ANTIFRIZZ HYDRA MACADAMIA PLACENTA LIFE 200 ML,7.83,6.0,7.82608696,6.0,
7756719013079,UPDATED,DESENREDANTE NUTRITIVO NUTRI QUINUA PLACENTA LIFE 200 ML,7.82608696,6.0,1193,DESENREDANTE NUTRITIVO NUTRI QUINUA PLACENTA LIFE 200 ML,7.83,6.0,7.82608696,6.0,
3236253736886,UPDATED,DESMAQUILLANTE BIFASICO DBELESA,4.34782609,0.0,1194,DESMAQUILLANTE BIFASICO DBELESA,4.35,3.72,4.34782609,0.0,
6903072436996,UPDATED,DESMAQUILLANTE EN CREMA KITE ,6.52173913,4.5,1195,DESMAQUILLANTE EN CREMA KITE ,6.52,4.5,6.52173913,4.5,
7862118364848,UPDATED,DESODORANTE APOLO,2.17391304,1.2,1197,DESODORANTE APOLO,2.17,1.2,2.17391304,1.2,
7791293043869,UPDATED,DESODORANTE AXE AZUL,4.34782609,2.9,1198,DESODORANTE AXE AZUL,4.35,2.9,4.34782609,2.9,
7791293042718,UPDATED,DESODORANTE AXE DARK TEMPTATION,4.34782609,2.7,1199,DESODORANTE AXE DARK TEMPTATION,4.35,2.7,4.34782609,2.7,
7862118364718,UPDATED,DESODORANTE CATKAN,2.17391304,1.2,1202,DESODORANTE CATKAN,2.17,1.2,2.17391304,1.2,
7862118364794,UPDATED,DESODORANTE PRETTY GIRLS,2.17391304,1.2,1205,DESODORANTE PRETTY GIRLS,2.17,1.2,2.17391304,1.2,
7862118364787,UPDATED,DESODORANTE QK,2.17391304,1.2,1206,DESODORANTE QK,2.17,1.2,2.17391304,1.2,
7791293022567,UPDATED,DESODORANTE REXONA ,4.34782609,2.65,1207,DESODORANTE REXONA ,4.35,2.65,4.34782609,2.65,
7862136630918,UPDATED,DESODORANTE VERSALLES,2.17391303,1.2,1208,DESODORANTE VERSALLES,2.17,1.2,2.17391303,1.2,
7862118364886,UPDATED,DESODORANTEDH HD,2.60869565,1.73,1209,DESODORANTEDH HD,2.61,1.73,2.60869565,1.73,
JD3404,UPDATED,DIARIO PELUCHE,3.47826087,2.46,1214,DIARIO PELUCHE,3.48,2.46,3.47826087,2.46,
8698863440549,UPDATED,DISCO DESMAQUILL 150U,3.4782608,2.7,1217,DISCO DESMAQUILL 150U,3.48,2.7,3.4782608,2.7,
7861168817489,UPDATED,DISEÑO FLORES SECAS ,2.17391304,1.5,1220,DISEÑO FLORES SECAS ,2.17,1.5,2.17391304,1.5,
7861171200247,UPDATED,DISOLVENTE DE ESMALTE MOLLIE 30 ML,1.9565217,1.4,1222,DISOLVENTE DE ESMALTE MOLLIE 30 ML,1.96,1.4,1.9565217,1.4,
7861168700645,UPDATED,DISPENSADOR CINTA EXT PESTAÑAS,1.3049,0.9,1223,DISPENSADOR CINTA EXT PESTAÑAS,1.3,0.9,1.3049,0.9,
5532666713093,UPDATED,DISPENSADOR DE ACETONA ADDICT,1.08695652,0.54,1224,DISPENSADOR DE ACETONA ADDICT,1.09,0.54,1.08695652,0.54,
6825692360263,UPDATED,DISPENSADOR DE ACETONA TRUE,1.08695652,0.54,1225,DISPENSADOR DE ACETONA TRUE,1.09,0.54,1.08695652,0.54,
842342116526,UPDATED,DISSECTING TWEEZERS MIA SECRET,7.82608696,7.0,1227,DISSECTING TWEEZERS MIA SECRET,7.83,7.0,7.82608696,7.0,
7893694000172,UPDATED,DOMINA CACHOS KANECHOM 300ML,4.34782609,3.17,1228,DOMINA CACHOS KANECHOM 300ML,4.35,3.17,4.34782609,3.17,
7896727910929,UPDATED,DOMPEL GORRO BRASILERO MECHAS TOUCA ROMANA 390-SA,6.95652174,5.035,1229,DOMPEL GORRO BRASILERO MECHAS TOUCA ROMANA 390-SA,6.96,5.04,6.95652174,5.035,
6926070200208,UPDATED,DONA GRANDE PARA CABELLO,1.3043478,0.35,1230,DONA GRANDE PARA CABELLO,1.3,0.35,1.3043478,0.35,
MARLA2505'338,UPDATED,"DRILL DE UNAS 35,000",51.30434783,39.28,1233,"DRILL DE UNAS 35,000",51.3,39.28,51.30434783,39.28,
6900473000016,UPDATED,DRILL ECONOMICOS,6.5217391,4.98,1234,DRILL ECONOMICOS,6.52,4.98,6.5217391,4.98,
7861168700834,UPDATED,DRILL GLAM NAILS 35.0000 RPM,52.17391304,45.0,1235,DRILL GLAM NAILS 35.0000 RPM,52.17,45.0,52.17391304,45.0,
1792828732001,UPDATED,DRILL MACHINE INALAMBRICO,52.1739,45.0,1236,DRILL MACHINE INALAMBRICO,52.17,45.0,52.1739,45.0,
6902482454729,UPDATED,DRILL NAIL INALAMBRICO,34.7826,27.45,1237,DRILL NAIL INALAMBRICO,34.78,27.45,34.7826,27.45,
7861168865220,UPDATED,DRILL NAIL RECHARGEABLE NEGRO ,53.913043,42.5,1238,DRILL NAIL RECHARGEABLE NEGRO ,53.91,42.5,53.913043,42.5,
6927867866416,UPDATED,DRILL PARA UNAS MELLOW EDITION,26.08695652,34.3,1239,DRILL PARA UNAS MELLOW EDITION,43.47,34.3,26.08695652,34.3,
7861168700845,UPDATED,DRILL PORTABLE ROSA,34.7826087,25.0,1240,DRILL PORTABLE ROSA,34.78,25.0,34.7826087,25.0,
7861168865282,UPDATED,DRILL ROSA GLAM NAILS,34.782608,26.34,1244,DRILL ROSA GLAM NAILS,34.78,26.34,34.782608,26.34,
073930646723,UPDATED,DUO ACTIVE CLEAR WATER RESISTANT 4.6g/0.16oz,7.91,6.04416667,1246,DUO ACTIVE CLEAR WATER RESISTANT 4.6g/0.16oz,7.91,6.04,7.91,6.04416667,
073930568964,UPDATED,DUO GOMA BANDA DARK C/BROCHA 5ml,7.91,6.04416667,1250,DUO GOMA BANDA DARK C/BROCHA 5ml,7.91,6.04,7.91,6.04416667,
8022297143385,UPDATED,Decolorante - Yellow 9 Levels of Lift 500gr,24.34782609,22.5,1251,Decolorante - Yellow 9 Levels of Lift 500gr,24.35,22.5,24.34782609,22.5,
MARLA2503'27,UPDATED,Decoración - Marla Caviar Redonda,0.86956522,0.5913,1252,Decoración - Marla Caviar Redonda,0.87,0.59,0.87,0.5913,
59191-03C,UPDATED,Delineador Liquido Blanco EYELINER MATTE COLOR KISS BEAUTY,1.52173913,1.01,1253,Delineador Liquido Blanco EYELINER MATTE COLOR KISS BEAUTY,1.52,1.01,1.52173913,1.01,
7896727916686,UPDATED,Dompel Silicone Highlight Hair Cap with Needle Model 233 CA,4.34782609,3.4,1254,Dompel Silicone Highlight Hair Cap with Needle Model 233 CA,4.35,3.4,4.34782609,3.4,
7861210804948,UPDATED,E&A EXT UÑAS ALMENDRADAS/STILLETO 100PZS,2.17391304,1.425,1256,E&A EXT UÑAS ALMENDRADAS/STILLETO 100PZS,2.17,1.43,2.17391304,1.425,
7861210804955,UPDATED,E&A EXT UÑAS CUADRADAS 100PZS,2.17391304,1.425,1257,E&A EXT UÑAS CUADRADAS 100PZS,2.17,1.43,2.17391304,1.425,
7861168837265,UPDATED,EFECTO AURORA,1.30434783,0.74,1259,EFECTO AURORA,1.3,0.74,1.30434783,0.74,
7861168700600,UPDATED,EFECTO AURORA BOREAL X 6,2.60869565,1.95583333,1260,EFECTO AURORA BOREAL X 6,3.04,2.25,2.60869565,1.95583333,
5532666717688,UPDATED,EFECTO AURORA X 6,3.4782608,2.55,1262,EFECTO AURORA X 6,3.48,2.55,3.4782608,2.55,
5532666717695,UPDATED,EFECTO AURORA X 6 DORADO,5.6521739,4.27,1263,EFECTO AURORA X 6 DORADO,5.65,4.27,5.6521739,4.27,
5532666718517,UPDATED,EFECTO DE ADAS X 12UNIDADES,6.7826086,5.2,1265,EFECTO DE ADAS X 12UNIDADES,6.78,5.2,6.7826086,5.2,
6957821450085,UPDATED,EFECTO ESPEJO C/U ,1.30434783,0.55,1266,EFECTO ESPEJO C/U ,1.3,0.55,1.30434783,0.55,
MARLA2503'18,UPDATED,EFECTO ESPEJO COQUETAS #4/5/6,1.30434783,0.59,1267,EFECTO ESPEJO COQUETAS #4/5/6,1.3,0.59,1.30434783,0.59,
5532666718456,UPDATED,EFECTO ESPEJO DORADO,1.30434783,1.0,1268,EFECTO ESPEJO DORADO,1.3,1.0,1.30434783,1.0,
6957821450085PAQ,UPDATED,EFECTO ESPEJO PAQUETE 6 UNI,6.95652,5.0,1271,EFECTO ESPEJO PAQUETE 6 UNI,6.96,5.0,6.95652,5.0,
5532666718463,UPDATED,EFECTO ESPEJO PLATEADO,1.30434783,1.0,1273,EFECTO ESPEJO PLATEADO,1.3,1.0,1.30434783,1.0,
5532666718470,UPDATED,EFECTO ESPEJO VIOLETA,1.5217391,0.55,1274,EFECTO ESPEJO VIOLETA,1.52,0.55,1.5217391,0.55,
7861168700591,UPDATED,EFECTO OLOGRAFICO GLAM NAILS,1.3043478,0.6,1275,EFECTO OLOGRAFICO GLAM NAILS,1.3,0.6,1.3043478,0.6,
6957821450092,UPDATED,EFECTOS ESPEJOS C/U,1.30434783,0.9,1278,EFECTOS ESPEJOS C/U,1.3,0.9,1.30434783,0.9,
7861001300802,UPDATED,EGO GEL FOR MEN ATTRACTION MAXIMA FIJACION 15ML SACHET ,0.30434783,0.2,1279,EGO GEL FOR MEN ATTRACTION MAXIMA FIJACION 15ML SACHET ,0.3,0.2,0.30434783,0.2,
3277527425402,UPDATED,EL SECRETO DE ALISON,4.34782609,3.0,1280,EL SECRETO DE ALISON,4.35,3.0,4.34782609,3.0,
3277527458509,UPDATED,EL SECRETO DE JULIETA,4.34782609,3.0,1281,EL SECRETO DE JULIETA,4.35,3.0,4.34782609,3.0,
7861168854453,UPDATED,EMPUJADOR CURICULA ROSADO,4.34782609,2.77388889,1283,EMPUJADOR CURICULA ROSADO,4.35,2.77,4.34782609,2.77388889,
2021060705283,UPDATED,EMPUJADOR DE CUTICULA,2.17391304,1.95,1284,EMPUJADOR DE CUTICULA,2.17,1.95,2.17391304,1.95,
5532666712843,UPDATED,EMPUJADOR DE CUTICULA ADDICT,1.60869565,1.3,1286,EMPUJADOR DE CUTICULA ADDICT,1.61,1.3,1.60869565,1.3,
7861168788222,UPDATED,EMPUJADOR DE CUTICULA GLAM,1.3043,0.6,1287,EMPUJADOR DE CUTICULA GLAM,1.3,0.6,1.3043,0.6,
4820121590565,UPDATED,EMPUJADOR DE CUTICULA STALEKS-PE-60/3,9.56,0.0,5050,EMPUJADOR DE CUTICULA STALEKS-PE-60/3,6.95652174,5.45,9.56,0.0,
5532666711778,UPDATED,ENCAPSULADOS GRANDES,1.52173913,0.99,1288,ENCAPSULADOS GRANDES,1.52,0.99,1.52173913,0.99,
7861210813131,UPDATED,ENVASES PORTALIQUIDOS LIANGYAN,2.17391304,1.52166667,1290,ENVASES PORTALIQUIDOS LIANGYAN,2.17,1.52,2.17391304,1.52166667,
7707178036970,UPDATED,ESAMALTE RODHER ADARGA,1.73913,1.45,1683,ESMALTE RODHER ADARGAN ,1.74,1.5,1.74,1.45,
7509552932843,UPDATED,ESAMLTE DULCE DE LECHE,1.30434783,0.8,1297,ESAMLTE DULCE DE LECHE,1.3,0.8,1.30434783,0.8,
7509552932881,UPDATED,ESAMLTE MORA AZUL,1.30434783,0.8,1298,ESAMLTE MORA AZUL,1.3,0.8,1.30434783,0.8,
7702433289641,UPDATED,ESAMLTE ROJO CEREZA 37,1.30434783,0.8,1305,ESAMLTE ROJO CEREZA 37,1.3,0.8,1.30434783,0.8,
5532666713154,UPDATED,ESCARCHA ALA DE ANGEL SET DE 12 UNI,3.0434782,2.0,1307,ESCARCHA ALA DE ANGEL SET DE 12 UNI,3.04,2.0,3.0434782,2.0,
6931748510312,UPDATED,ESCARCHA COLORES ,2.17391304,1.38,1308,ESCARCHA COLORES ,2.17,1.38,2.17391304,1.38,
000500047,UPDATED,ESCARCHA DE COLORES SURTIDOS X UNIDAD,0.6521739,0.3,1309,ESCARCHA DE COLORES SURTIDOS X UNIDAD,0.65,0.3,0.6521739,0.3,
5532666711631,UPDATED,ESCARCHA PARA UNAS AOYASIYUE TONOS BLANCOS,1.52173913,0.99,1312,ESCARCHA PARA UNAS AOYASIYUE TONOS BLANCOS,1.52,0.99,1.52173913,0.99,
5532666711723,UPDATED,ESCARCHA PARA UNAS AOYASIYUE TONOS BLANCOS,1.52173913,0.99,1311,ESCARCHA PARA UNAS AOYASIYUE TONOS BLANCOS,1.52,0.99,1.52173913,0.99,
6931748510121,UPDATED,ESCARCHA VARIOS COLORES DE FUNDA ROSADA,2.173913,1.38,1313,ESCARCHA VARIOS COLORES DE FUNDA ROSADA,2.17,1.38,2.173913,1.38,
5532666711785,UPDATED,ESCARCHAS COLORES UÑAS 6PCS,1.52173913,0.99,1314,ESCARCHAS COLORES UÑAS 6PCS,1.52,0.99,1.52173913,0.99,
5532666711549,UPDATED,ESCARCHAS DE COLORES CALIDOS ,1.5217391,0.6,1315,ESCARCHAS DE COLORES CALIDOS ,1.52,0.6,1.5217391,0.6,
6920216789442,UPDATED,ESCARCHAS GLITTER BOSHILING,1.5217391,0.7,1316,ESCARCHAS GLITTER BOSHILING,1.52,0.7,1.5217391,0.7,
201109,UPDATED,ESCARCHAS VARIOS COLORES PRECIOSAS,3.04347826,2.5,1317,ESCARCHAS VARIOS COLORES PRECIOSAS,3.04,2.5,3.04347826,2.5,
7861168701925,UPDATED,ESM CAT EYE #14,2.60869565,1.89,1318,ESM CAT EYE #14,2.61,1.89,2.60869565,1.89,
7861168701926,UPDATED,ESM CAT EYE #17,2.60869565,1.89,1319,ESM CAT EYE #17,2.61,1.89,2.60869565,1.89,
7861168701927,UPDATED,ESM CAT EYE #21,2.60869565,1.89,1320,ESM CAT EYE #21,2.61,1.89,2.60869565,1.89,
7861168701928,UPDATED,ESM CAT EYE #22,2.60869565,1.89,1321,ESM CAT EYE #22,2.61,1.89,2.60869565,1.89,
7861168701930,UPDATED,ESM CAT EYE #868,3.04347826,1.89,1322,ESM CAT EYE #868,3.04,1.89,3.04347826,1.89,
7861168701933,UPDATED,ESM CAT EYE #875,3.04347826,1.89,1323,ESM CAT EYE #875,3.04,1.89,3.04347826,1.89,
7861168701572,UPDATED,ESM GLITTER GEL UV #76 12ML,1.52173913,1.04,1324,ESM GLITTER GEL UV #76 12ML,2.17,1.04,1.52173913,1.04,
7861168701576,UPDATED,ESM GLITTER GEL UV #85 12ML,2.17391304,1.04,1325,ESM GLITTER GEL UV #85 12ML,2.17,1.04,2.17391304,1.04,
7861168701489,UPDATED,ESM UV LED #03 12ML,1.52173913,1.04,1326,ESM UV LED #03 12ML,1.96,1.04,1.52173913,1.04,
7861168701490,UPDATED,ESM UV LED #04 12ML,1.95652174,1.044,1327,ESM UV LED #04 12ML,1.96,1.04,1.95652174,1.044,
7861168701596,UPDATED,ESM UV LED #102 TRASLUCID 12ML,1.52173913,1.044,1328,ESM UV LED #102 TRASLUCID 12ML,2.17,1.2,1.52173913,1.044,
7861168701811,UPDATED,ESM UV LED #105 12ML,1.52173913,1.04416667,1329,ESM UV LED #105 12ML,2.17,1.04,1.52173913,1.04416667,
7861168701813,UPDATED,ESM UV LED #107 12ML,1.52173913,1.04416667,1330,ESM UV LED #107 12ML,2.17,1.2,1.52173913,1.04416667,
7861168701814,UPDATED,ESM UV LED #108 12ML,1.52173913,1.04416667,1331,ESM UV LED #108 12ML,2.17,1.04,1.52173913,1.04416667,
7861168701817,UPDATED,ESM UV LED #110 12ML,2.17391304,1.044,1332,ESM UV LED #110 12ML,2.17,1.04,2.17391304,1.044,
7861168701820,UPDATED,ESM UV LED #112 12ML,2.17391304,1.044,1333,ESM UV LED #112 12ML,2.17,1.04,2.17391304,1.044,
7861168701821,UPDATED,ESM UV LED #113 12ML,2.17391304,1.044,1334,ESM UV LED #113 12ML,2.17,1.04,2.17391304,1.044,
7861168701823,UPDATED,ESM UV LED #114 12ML,2.17391304,1.044,1335,ESM UV LED #114 12ML,2.17,1.04,2.17391304,1.044,
7861168701824,UPDATED,ESM UV LED #115 12ML,2.17391304,1.044,1336,ESM UV LED #115 12ML,2.17,1.04,2.17391304,1.044,
7861168701828,UPDATED,ESM UV LED #118 12ML,2.17391304,1.044,1337,ESM UV LED #118 12ML,2.17,1.04,2.17391304,1.044,
7861168701500,UPDATED,ESM UV LED #12 12ML,1.95652174,1.044,1338,ESM UV LED #12 12ML,1.96,1.04,1.95652174,1.044,
7861168701830,UPDATED,ESM UV LED #120 12ML,1.73913044,1.044,1339,ESM UV LED #120 12ML,1.74,1.04,1.74,1.044,
7861168701831,UPDATED,ESM UV LED #121 12ML,1.73913044,1.044,1340,ESM UV LED #121 12ML,1.74,1.04,1.74,1.044,
7861168701833,UPDATED,ESM UV LED #122 12ML,1.52173913,1.04333333,1341,ESM UV LED #122 12ML,1.74,1.04,1.52173913,1.04333333,
7861168701834,UPDATED,ESM UV LED #123 12ML,1.73913044,1.044,1342,ESM UV LED #123 12ML,1.74,1.04,1.74,1.044,
7861168701835,UPDATED,ESM UV LED #124 12ML,1.73913044,1.044,1343,ESM UV LED #124 12ML,1.74,1.04,1.74,1.044,
7861168701836,UPDATED,ESM UV LED #125 12ML,1.73913044,1.044,1344,ESM UV LED #125 12ML,1.74,1.04,1.74,1.044,
7861168701837,UPDATED,ESM UV LED #126 12ML,1.73913044,1.044,1345,ESM UV LED #126 12ML,1.74,1.04,1.74,1.044,
7861168701842,UPDATED,ESM UV LED #130 12ML,1.73913044,1.044,1346,ESM UV LED #130 12ML,1.74,1.04,1.74,1.044,
7861168701852,UPDATED,ESM UV LED #138 12ML,1.52173913,1.044,1347,ESM UV LED #138 12ML,1.74,1.04,1.52173913,1.044,
7861168701503,UPDATED,ESM UV LED #14 12ML,1.95652174,0.522,1348,ESM UV LED #14 12ML,1.96,0.52,1.95652174,0.522,
7861168701507,UPDATED,ESM UV LED #17 12ML,2.39130435,1.044,1349,ESM UV LED #17 12ML,2.39,1.04,2.39130435,1.044,
7861168701509,UPDATED,ESM UV LED #19 12ML,1.52173913,1.04,1350,ESM UV LED #19 12ML,1.61,1.04,1.52173913,1.04,
7861168701523,UPDATED,ESM UV LED #31 12ML,1.52173913,1.04333333,1351,ESM UV LED #31 12ML,1.61,1.04,1.52173913,1.04333333,
7861168701527,UPDATED,ESM UV LED #34 12ML,1.52173913,1.044,1352,ESM UV LED #34 12ML,1.61,1.2,1.52173913,1.044,
7861168701560,UPDATED,ESM UV LED #67 12ML,1.52173913,1.04416667,1353,ESM UV LED #67 12ML,1.61,1.04,1.52173913,1.04416667,
842342117769,UPDATED,ESMALDE GEL LINER MIA SECRET,16.08695652,12.7,1354,ESMALDE GEL LINER MIA SECRET,16.09,12.7,16.08695652,12.7,
7707773834711,UPDATED,ESMALTE  MASGLO BASE NUTRITIVA,2.17391304,1.63,1355,ESMALTE  MASGLO BASE NUTRITIVA,2.17,1.59,2.17391304,1.63,
7707194530018,UPDATED,ESMALTE  MASGLO TIZA,2.17391304,1.52,1356,ESMALTE  MASGLO TIZA,1.96,1.49,2.17391304,1.52,
7702433298759,UPDATED,ESMALTE  PALO DE ROSA,1.30434783,0.8,1357,ESMALTE  PALO DE ROSA,1.3,0.8,1.30434783,0.8,
7702433298568,UPDATED,ESMALTE AGRAZ 42,1.30434783,0.8,1360,ESMALTE AGRAZ 42,1.3,0.8,1.30434783,0.8,
7702433322539,UPDATED,ESMALTE ALMENDRA 247,1.30434783,0.8,1361,ESMALTE ALMENDRA 247,1.3,0.8,1.30434783,0.8,
7707194532050,UPDATED,ESMALTE AMANTE MASGLO,2.17391304,1.52,1362,ESMALTE AMANTE MASGLO,1.96,1.49,2.17391304,1.52,
7509552843521,UPDATED,ESMALTE AMBROSA 332,1.30434783,0.8,1363,ESMALTE AMBROSA 332,1.3,0.8,1.30434783,0.8,
6968488965492,UPDATED,ESMALTE AMYBEAUTY 006,1.30434783,0.75,1369,ESMALTE AMYBEAUTY 006,1.3,0.75,1.30434783,0.75,
6968488965553,UPDATED,ESMALTE AMYBEAUTY 018,1.3,0.765,1381,ESMALTE AMYBEAUTY 018,1.3,0.77,1.3,0.765,
7509552893243,UPDATED,ESMALTE ARENA,1.30434783,0.8,1465,ESMALTE ARENA,1.3,0.8,1.30434783,0.8,
7702433289849,UPDATED,ESMALTE AURORA 08,1.30434783,0.84,1466,ESMALTE AURORA 08,1.3,0.84,1.30434783,0.84,
4783003,UPDATED,ESMALTE AURORA GALAXI 3,3.91304348,2.24,1467,ESMALTE AURORA GALAXI 3,3.91,2.24,3.91304348,2.24,
7509552789171,UPDATED,ESMALTE AUTENTICA,1.30434783,0.8,1468,ESMALTE AUTENTICA,1.3,0.8,1.30434783,0.8,
7702433322546,UPDATED,ESMALTE AVELLANA 248,1.30434783,0.8,1469,ESMALTE AVELLANA 248,1.3,0.8,1.30434783,0.8,
7509552935110,UPDATED,ESMALTE AZUCARADO ,1.30434783,0.8,1470,ESMALTE AZUCARADO ,1.3,0.8,1.30434783,0.8,
7509552932874,UPDATED,ESMALTE BOMBON,1.30434783,0.8,1471,ESMALTE BOMBON,1.3,0.8,1.30434783,0.8,
7702433287029,UPDATED,ESMALTE BRILLO EFECTO GEL,1.30434783,0.8,1472,ESMALTE BRILLO EFECTO GEL,1.3,0.8,1.30434783,0.8,
7509552932850,UPDATED,ESMALTE BUBBALU,1.30434783,0.84,1473,ESMALTE BUBBALU,1.3,0.84,1.30434783,0.84,
7702433299176,UPDATED,ESMALTE CAPRICHO 92,1.30434783,0.802,1474,ESMALTE CAPRICHO 92,1.3,0.8,1.30434783,0.802,
7702433298803,UPDATED,ESMALTE CARICIA 143,1.30434783,0.84,1475,ESMALTE CARICIA 143,1.3,0.84,1.30434783,0.84,
7702433322669,UPDATED,ESMALTE CHAMPAÑA 259,1.30434783,0.8,1476,ESMALTE CHAMPAÑA 259,1.3,0.8,1.30434783,0.8,
7702433298889,UPDATED,ESMALTE CIELO ROSA 12,1.30434783,0.8,1477,ESMALTE CIELO ROSA 12,1.3,0.8,1.30434783,0.8,
7702433322553,UPDATED,ESMALTE COCOA 249,1.30434783,0.8,1478,ESMALTE COCOA 249,1.3,0.8,1.30434783,0.8,
7702433289887,UPDATED,ESMALTE CONFETTI 94,1.30434783,0.8,1479,ESMALTE CONFETTI 94,1.3,0.8,1.30434783,0.8,
7509552924824,UPDATED,ESMALTE CREACION,1.30434783,0.8,1480,ESMALTE CREACION,1.3,0.8,1.30434783,0.8,
7702433322584,UPDATED,ESMALTE CURUBA 252,1.30434783,0.84,1481,ESMALTE CURUBA 252,1.3,0.84,1.30434783,0.84,
7509552847116,UPDATED,ESMALTE DALIA 344,1.30434783,0.8,1482,ESMALTE DALIA 344,1.3,0.8,1.30434783,0.8,
7702433298742,UPDATED,ESMALTE DELICADO FRANCES,1.30434783,0.84,1484,ESMALTE DELICADO FRANCES,1.3,0.84,1.30434783,0.84,
7509552843422,UPDATED,ESMALTE DELICIA 322,1.30434783,0.8,1485,ESMALTE DELICIA 322,1.3,0.8,1.30434783,0.8,
7861168700548,UPDATED,ESMALTE EFECTO AURORA,2.1739,1.65,1486,ESMALTE EFECTO AURORA,2.17,1.65,2.1739,1.65,
7861168700544,UPDATED,ESMALTE EFECTO AURORA,2.1739,1.65,1488,ESMALTE EFECTO AURORA,2.17,1.65,2.1739,1.65,
7861168700547,UPDATED,ESMALTE EFECTO AURORA,2.1739,1.65,1489,ESMALTE EFECTO AURORA,2.17,1.65,2.1739,1.65,
7861168700546,UPDATED,ESMALTE EFECTO AURORA,2.1739,1.65,1487,ESMALTE EFECTO AURORA,2.17,1.65,2.1739,1.65,
7702433289795,UPDATED,ESMALTE EJECUTIVO FRANCES 03,1.30434783,0.84,1490,ESMALTE EJECUTIVO FRANCES 03,1.3,0.84,1.30434783,0.84,
7509552789201,UPDATED,ESMALTE EMPODERADA,1.30434783,0.8,1491,ESMALTE EMPODERADA,1.3,0.8,1.30434783,0.8,
